question,answer
"As long as it is in the North, and meets that criteria, sure.",In the North and Moderately priced we have hamilton lodge and alpha-milton guest house.
I need a train arriving in Cambridge by 20:45.,"There are many trains arriving at Cambridge by 20:45. Where would you be departing from, and on which day?"
I will be departing from stansted airport on wednesday.,What time would you like to depart from Stansted airport?
"The departing time is flexible, I just need to get to cambridge by 20:45 please and may I have the price as well?",I have a train arriving in in Cambridge at 5:52pm on that day. The price is 10.10 pounds. Will this work for you?
Yes. I am also looking for a place to stay.,"Your train reference number is 4FQ0OYNJ . As for lodging, what type of establishment, price range, or area can I look for?"
I need a train leaving friday that will arrive by 16:30,"Certainly, there are plenty of options, the train that arrives closest to 16:30 arrives at 14:43. Shall I book it, if so for how many riders?"
Sure book 1 ticket from kings lynn to cambridge,"Now that we've specified, we have one that arrives at 14:58, the TR6844. Does this still work?"
"I need booking for eight people if there is room. If so, book it and send a reference number.","Booking was successful, the total fee is 78.4 GBP payable at the station. Reference number is : 59LWLXZ4 . Can I help you with anything else?"
I need a place to stay with a 4 star rating in the north please,"Certainly, there are 8 guesthouse type accommodations in the north area that are 4 stars. Does parking or wifi matter to you?"
"Hello! I need a guesthouse to stay in, and I really need it to include free parking for my van. Can you help?",I sure can! There are 21 guesthouses in the city that include free parking. Is there a certain part of town you'd like to stay in?
"Yes, in the south, please, and someplace with 4 stars.","aylesbray lodge guest house is available and is 4 stars, would you like me to book this for you?"
Perfect! I'll need a room for 5 people on thursday. We'll be staying for 3 nights.,You are booked into aylesbray lodge guest house. Your reference number is 744K1A1E . Do you need help with anything else?
I am looking for a certain hotel. I think that it is called something like Allenball,Would you like me to make a reservation there for you?
Do you know if they offer free parking?,"Yes, Allenbell has both free parking and internet and is in the cheap price range. Would you like to reserve a room?"
not today. i also want information about a place to go and should be in the west,There are 13 great places you could visit. Do you have a particular attraction in mind? I would recommend a museum.
A museum sounds fun can I have the phone number and postcode for the one you recommend?,Sure. How about Cafe Jello Gallery. The postcode is cb30af and phone number is 01223312112.
I'm looking for a guesthouse to stay in that includes free wi-fi.,Okay I found quite a few. What area would you like?
I need a cheap one that has free wifi.,I have 23 guesthouse that meet your requirements. Is there a price range or area of town you prefer?
Well I also would like free parking if that helps.,I have found 9. Would you like autumn house in the east? I can book for you.
Yes that one would be great. Can you book for saturday?,Sure. How many days would you like to stay and how many people will be staying?
Can you help me find some european food in Cambridge?,There are 11 European style restaurants. What price ranges are you looking for?
Expensive price range. Please book it for 4 people at 18:15 on Monday,Will you be needing a reference number?
Yes I will definitely need that.,Your table will be reserved for 15 minutes. Your reference number is GDZZ5T1Y . Can I assist you further?
I also need a place to stay?,There are 33 hotels to choose from. Can we narrow this down? Are you interested in a particular part of town or specific price range?
I do not care about the area but I would like it to be expensive.,I have many to choose from. Do you have a preference for internet or parking?
"Yes, I would like it to have internet.",I found 5 hotels matching your request. I would recommend Huntingdon Marriott Hotel located in the west. It has a 4 star rating.
Hello! I am looking for an expensive guesthouse type hotel. Any ideals ?,"Sorry, but none of the guesthouses in Cambridge fall into the expensive price range."
I need a guesthouse with free parking and a 4 star rating.,I have many options. What area of town would you like? That should help me narrow it down.
