question,answer
I will also need a train. I'm traveling on Thursday to Cambridge. Can you help please?,Certainly. And where will you be departing from?
"Hi, I need a train out of Cambridge, thanks!","Sure, where will you be traveling to?"
I will be going to london liverpool street.,There are 70 trains available. Is there a specific day and time you would like to leave or arrive by?
I would like the train to leave on friday after 15:30.,TR9956 I believe would be my choice. Thank you.
"OK, can you book that for 8 people, please?","Booking was successful, the total fee is 132.8 GBP payable at the station . Reference number is : SEJBN5KV ."
"Hi, I am looking for a train that is leaving on friday after 13:15.",Where would you like to leave from and go to?
I want to depart from norwich and go to cambridge.,TR1952 leaves Norwich at 13:16 and arrives in Cambridge at 14:35. Would that work for you?
"Before I commit, what would the price of the ticket be?",It would cost 17.60 pounds.
I'm looking for a cheap guesthouse.,"great, i have 9 options for you."
I really prefer to stay in the west part of town. Do you happen to have anything in that area?,How about Finches Bed and Breakfast at 144 Thornton Road?
Great. I need it for 7 for 5 nights.,Before I can book it I need to know what day you will be staying?
I will be starting from Tuesday.,All set. Your reference number is ATMXXNQI .
I also need a train for Tuesday that leaves London Liverpool Street and arrives in Cambridge by 16:15.,I have train TR2715 that leaves at 7:39 and arrives at 9:07.
I need to find a train leaving after 21:30 from Cambridge.,I can look that up for you! What day will you be traveling on and where is your destination point?
I am leaving on Saturday and going to Birmingham New Street.,"The first train after 21:30 on Saturday is the TR5413, leaving Cambridge at 22:01. Would you like to reserve a seat on this train?"
That'll work. How much does that cost and how long does it take to get into Birmingham new street?,It takes about 163 minutes and it costs 60.08 pounds. I can help you book a seat on the train whenever you're ready
"No, I will just buy my ticket at the station. Thanks. Can you help me find a restaurant?",There are a lot to choose from. Can you give me more information to find the perfect place?
Is there anything in the city Centre that sells Afghan food?,I'm sorry but I am not finding any. Would you like me check for a different type of food?
I want a train leaving on saturday.,"Where are you departing from, and what is your destination?"
I am departing from bishops stortford and I would like to go to cambridge.,There are no trains leaving from that location.
"Hmm, can you double check? I would be departing from Bishops Stortford and going to Cambridge for Saturday.",Of course! I have found 10 trains departing from Bishops Stortford towards Cambridge. Do you have a preferred time to leave or arrive by?
i want to leave after 19:45,"Train TR1382 leaves at 21:29 and arrives by 22:07, would you like me to book that for you?"
I'm looking for somewhere to go,There are many options for you. What type of attraction would you like to visit?
I don't really care. But it needs to be in the western part of cambridge.,"Lynne strover gallery is a museum located in the west, and the entrance is free. Would you like the address and phone for it?"
Just the address in the postcode would be great,"The Lynne Strover Gallery is located at 23 High Street, Fen Ditton and the postcode is cb30aq. Is there anything else I can help you with today?"
I need to book a train as well.,Okay. Where do you need to depart from and arrive to? And what time would you like to arrive?
I'm looking for a train leaving on tuesday please.,I have a train going to London King's Cross that will leave at 05:00.
Actually I need to go to London Liverpool Street from Cabridge.,"Alright, what time would you like to leave?"
I would like to leave anytime after 20:15.,"Ok, I have TR9616 that leaves at 21:39. Will that work for you?"
I'd like some information about the El Shaddai.,It's a 0 star cheap guesthouse in the centre with free parking and internet.
"Ok, great. Can I get their phone number please so that I can contact them?",Sure! El Shaddai's phone number is 01223327978. Can I help you with anything else?
"Yes, please and thank you. I'd like to learn about the train schedule if you can help me with that? I'll be traveling from London King's Cross to Cambridge.",Sure what day will you be travelling?
Can you help me find a hotel called limehouse and tell me a little about it?,It looks like it is in the North and in the moderate price range.
I would like to book it for 7 people for 3 nights starting on Tuesday. I also need the reference number.,I was able to successfully book this for you. Your reference number is 9BUA0SL0 . Is there anything else I can assist you with?
"Yes, I'd also like a train leaving after 14:15 on Friday.",where will you be departing from?
I am looking for a train that should depart norwich and leave on Friday.,I would be happy to help you find a train. Can you please confirm the destination for your travels?
"Sure, I'd like to leave for cambridge after 19:00.",TR9589 leaves at 19:16
"That's perfect. Can I have the train ID, price, and travel time please?","The train ID is TR9589, price is 17.60 pounds, and travel time is 79 minutes. Shall I book it for you?"
"No that's okay. I am looking for a place to stay though, somewhere in the centre and with free parking preferably.",There are 2 hotels and 2 guest houses in the centre which do you prefer?
"The one with 1 star, please.","Unfortunately, none of them are 1 star rated. I have one that is 0 stars, a 3 star one, and two 4 star ones."
