question,answer
Yes. I also need to find a restaurant that serves chinese food.,There are 17 Chinese restaurants. Is there a particular price range or area you'd like?
I'm craving Indian food and money isn't an issue so find me an expensive restaurant that serves it please,sure i have 14 options for you
"Oh what the heck money is no object, an expensive indian restaurant in the west.","Tandoori Palace is the best one. It's at 68 Histon Road Chesterton, cb43le. Would you like a table booked?"
"Yes, I want to book for 3 people at 16:30 on Friday",Great! I've booked the tandoori palace for 3 on friday at 16:30. Would you like your reference number?
Yes thank you. Please give me the reference number for the restaurant.,Your booking was successful. Your table will be reserved for 15 mins. Reference number is : XLKZ4515 . Anything else I can do for you?
I also need a train departing from cambridge going to stevenage leaving on Saturday after 19:45,There are 2 trains that meet your needs. One arrives at 22:10 and one arrives at 24:10. Both are 10.24 pounds. Would you like for me to book one?
I want to find a restaurant in the centre part of town and serves australasian food.,"i'm sorry, but I cannot find any restuarant serving australasian food . Can i help you find something else ?"
Do you know of any places in the south that serve Italian food?,We have pizza hut cherry hinton which is moderately priced or frankie and bennys which is expensive. Would you like me to book one of those?
"Sure, lets go with Frankie and Bennys.","Alright, I will need to know how many people are in your party, and what time/day you would like to book for."
I need a table for eight at 15:30 on Sunday.,"Alright, I have a table for 8 booked at 15:30 on Saturday. your reference number is 12263FX1 ."
Can you also give me the name of a theatre that is also in the south part of town?,The Junction Theatre is in the south area. Would you like the phone number?
cambridge has a college that is in the centre. I would like to know more,There are 13 colleges in the centre area of Cambridge. Did you have a particular one in mind?
"No, but can you tell me the address for the best one to visit?","Sure, Christ's College is on saint andrew's street and the postcode is cb23bu."
Thanks. Could you also help me find a place to eat?,Sure! What kind of food do you want?
I would like gastropub food.,what about royal standard? it's lovely
Can you help me find a guesthouse in the north to stay at?,There are quite a few guesthouses in the North. Is there a price range you prefer?
Can you run a search for moderately priced guesthouses please?,Do you need free parking or free internet (or both!)? That will help me narrow it down even more.
"it doesn't really matter. Book it for 6 for 3 nights on sunday, and I'll need the reference number too please",I have made a booking for your party at Avalon hotel on 62 Gilbert Road. Your reference number is SSSLFOYC . I'm sure you'll love your stay!
I would love it more if I wasn't starving. Can you point me in the direction of a good Chinese restaurant near my hotel?,I have 3 of them. Two are expensive and one is moderately priced. Do you have a preference?
I need a restaurant that serves Indian food in the moderate price range,"I have two indian restaurants in the east, and one each in the north and west. Where do you want to dine?"
I would like the one in the west.,Meghan is in that area and serves Indian food would you like to make a reservation
Yes. I would like a reservation for 1 person at 13:15 on Thursday.,I've successfully booked your table. The reference number is GK41EYSD .
I would like to go to a nice nightclub,"We have ballare that's night, it's in the city centre."
I am starving!,What would you like to eat?
"Indian food in the centre, please.",There are a few of those. What price point are you looking for?
I don't have a price range in mind. Can you recommend just one restaurant matching my criteria?,How about Kohinoor? It's a cheap Indian restaurant in the center. Would you like a reservation?
"I am looking for an expensive place to eat in the South,",Is there any particular cuisine you have in mind?
Not really. What would you recommend?,Taj Tandoori is a great place for Indian food. Would you like a reservation?
"I don't need a reservation yet. May I have Taj Tandoori's address, postcode, and phone number, please?","Okay, sure. The address is 64 Cherry Hinton Road Cherry Hinton. The post code is cb17aa, and the phone number is 01223412299. Do you need anything else?"
