question,answer
Is this in the cheap price range?,"Yes, Nando's is a cheaper restaurant. Would you like me to reserve a table for you?"
Yes please. I need it for tuesday.,I can do that. How many people should I list on the reservation and what time do you want to dine?
"I'm looking for places to go in town, can you make suggestions?",What type of attraction are you interested in?
I like a park that has vendors and kids can play,"We have five parks to choose from, any preference in area?"
Never mind. Do you have any theaters in the east area?,"I'm sorry, there are no theatres in the east area. Can I help you find something else?"
Are there any museums? Will need the address and phone number. Also looking for a restaurant that serves fusion food in the same area.,"There are four. Do you have a specific one in mind? I have the Cambridge Artworks, phone 0122390216, post code cb13ef. What area do you want the food to be in?"
"Hi, I'm looking for information, specifically, a place to stay while I'm in town.",sure! how about allenbell? i hear it's lovely.
Is it in the moderate price range? I need a hotel in the west with a star rating of a 3.,We don't have any 3 star hotels on the west part of town. Do you want to try searching for something else?
"Okay, how about just moderate price and three stars in any part of town?","There aren't any hotels like that, but I do have 4 guesthouses. 2 in the north, 1 in the west, and 1 in the south."
I am looking for a place to eat that serves gastropub food in the centre.,We have 3 great gastropubs in the center. I recommend the Backstreet Bistro.
Is it expensive?,Yes it is. Would you like to book it?
"No, thank you. I just need the address, please.",The address is 2 Sturton Street City Centre.
Can you find me a Greek restaurant in the centre of Cambridge?,"There are no greek restaurants in the centre, would you like me to look for greek restaurants elsewhere in the city?"
Ok my second choice was british food can you find a british restaurant?,"Of course, one of my favorites is Fitzbillies Restaurant at 51 Trumpington Street City Centre. May I book you a table?"
"Yes, please. It'll be for 2 people on Saturday at 12:00.",Okay you're all set. Your reference number is 3Y6H383S and the table will be reserved for 15 minutes. Is there anything else I can help you with?
I also want to find a museum to visit.,There are 5 museums in the centre of town. They are all free to visit. How about Broughton House Gallery?
I wanted help with finding a hotel in Cambridge today.,"Sure, are you looking to stay on a certain part of town?"
I don't have a preference. But it does need to have 4 stars and include free parking.,I have two hotels located in the west. One is cheap and one is expensive. One hotel is located in the centre and is expensive. Any preference?
Can you tell me the area the cheap one is in and give me it's phone number?,The cheap hotel is in the west. The phone number is 01954714600. Can I help you with something else?
"Hello, I am planning a trip and need some information on a particular hotel.",Please give me the name of the location.
"looking for lensfield hotel, kindly find out whether it has internet and the area",the lensfield hotel is in the south part of town and has internet. Would you like their phone number.
no but am also looking for places to go in town. The attraction should be in the type of college and should be in the centre,"i recommend gonville and caius college located intrinity street,cb21ta. do you need the phone number?"
Can you help me find a train to Cambridge?,I sure can! What day and times are you looking for?
"I'll be coming in from Norwich on Friday. I'll need to leave after 11:30, please.",How about TR9900 that leaves at 05:16?
